Turn,RiskSeverity_Model,RiskRate_Model,ErosionVelocity_Model,CumulativeRisk_Model,Likelihood_Model,RiskSeverity_User,CumulativeRisk_User,RobustnessIndex_rho
1,0.6747320348718222,0.0,0.0,0.6747320348718222,0.18423684243786298,0.004932850302401204,0.004932850302401204,6.43013158345878
2,0.21152051394671634,-0.46321152092510587,-0.46321152092510587,0.8862525488185385,0.01736868165192813,0.13357266956070846,0.13850551986310966,3.7158576008102604
3,0.01951967956303602,-0.19200083438368032,0.27121068654142555,0.9057722283815746,0.1359798643198598,0.07624501239233039,0.21475053225544005,2.8777464549177725
4,0.003727098297657383,-0.015792581265378636,0.17620825311830168,0.909499326679232,0.12115081057163252,0.01337501137918573,0.22812554363462578,2.771802879485595
5,0.6833903122111229,0.6796632139134655,0.6954557951788441,1.5928896388903548,0.7843360353181581,0.7808755705556867,1.0090011141903124,1.4363282583835202
6,0.13947882771938414,-0.5439114844917388,-1.2235746984052043,1.732368466609739,0.0014930839426918596,0.9334333145625431,1.9424344287528554,0.8481880457075687
7,0.009018471019379248,-0.1304603567000049,0.4134511277917339,1.7413869376291182,0.2015589464238396,0.027996345957844837,1.9704307747107004,0.8410746975457032
8,0.004786594389773247,-0.004231876629606002,0.12622848007039889,1.7461735320188914,0.10732446481926301,0.08895873048016867,2.059389505190869,0.808642224027363
9,0.30031596760997425,0.295529373220201,0.299761249849807,2.0464894996288656,0.2984451492483016,0.1553147475256893,2.214704252716558,0.8841256921816628
10,0.0020369212644546497,-0.2982790463455196,-0.5938084195657206,2.04852642089332,0.010184527039764938,0.03077106607386637,2.2454753187904246,0.8733950020628471
11,0.09111480004127048,0.08907787877681583,0.38735692512233544,2.1396412209345907,0.24746485167238205,0.059181950937163386,2.304657269727588,0.8897905110514898
12,0.36719063629592785,0.27607583625465737,0.18699795747784154,2.5068318572305186,0.24747133405644262,0.3272595714396851,2.631916841167273,0.9176091378240555
13,1.1410824470282375,0.7738918107323096,0.49781597447765225,3.647914304258756,0.8144159580546735,0.20684808796304277,2.838764929130316,1.2413086423140016
14,0.021714337370963843,-1.1193681096572736,-1.8932599203895832,3.66962864162972,9.452266680047993e-05,0.15644031285679982,2.995205241987116,1.1855849143218125
15,0.11506231746975715,0.0933479800987933,1.212716089756067,3.784690959099477,0.8028320642908153,2.80370408264341e-05,2.9952332790279423,1.2227482124668996
16,0.28058076563777723,0.16551844816802008,0.07217046806922678,4.065271724737254,0.15484453237443419,1.3506166512934827,4.345849930321425,0.9143969743583641
17,0.6853381890569883,0.40475742341921106,0.23923897525119098,4.750609913794243,0.4134992206422773,1.872769398120708,6.2186193284421325,0.7518430319753912
18,0.604811285068463,-0.08052690398852524,-0.4852843274077363,5.355421198862706,0.04192021218693232,0.03488648474589895,6.253505813188031,0.8429080505044015
19,0.06517252429776799,-0.5396387607706951,-0.4591118567821698,5.420593723160474,0.013135483303579162,0.6167412226440934,6.870247035832125,0.7776759841214653
20,0.048918121998305475,-0.01625440229946251,0.5233843584712325,5.469511845158779,0.29468778065470236,0.09509480814579907,6.9653418439779236,0.7741326557073336
21,0.2382780514949696,0.18935992949666414,0.20561433179612665,5.707789896653749,0.20810599692236922,0.0084957389981275,6.973837582976051,0.8068873266740189
22,0.07276939382043679,-0.16550865767453282,-0.35486858717119696,5.780559290474185,0.026059690353783548,0.47858706735256906,7.45242465032862,0.7653911899965348
23,0.05712890899180878,-0.01564048482862801,0.1498681728459048,5.837688199465994,0.12128232097303579,1.1921140391783238,8.644538689506945,0.6675810362038833
24,0.22508644647851606,0.16795753748670728,0.18359802231533529,6.0627746459445095,0.19098559355214584,0.05372362019706367,8.698262309704008,0.6890877348880127
25,0.03593254010373026,-0.1891539063747858,-0.35711144386149307,6.09870718604824,0.023972359482371648,0.04225789149493153,8.74052020119894,0.6898584073391
26,0.18032446402269997,0.1443919239189697,0.3335458302937555,6.27903165007094,0.2526584204925573,0.009412163976012078,8.749932365174953,0.7095005239564688
27,7.148292074199425e-05,-0.18025298110195798,-0.3246449050209277,6.279103132991682,0.025232147374781695,0.1599675733268906,8.909899938501843,0.6969115279692846
28,0.029104101628904644,0.02903261870816265,0.20928559981012063,6.308207234620586,0.1419174898249855,0.11093705539978238,9.020836993901625,0.6916259153450918
29,0.006827398889820535,-0.02227670273908411,-0.05130932144724676,6.315034633510407,0.0650118941115222,0.1818658748449664,9.202702868746591,0.6788386904978368
30,0.1379726806395829,0.13114528174976237,0.15342198448884647,6.453007314149989,0.1542525310186751,0.09022449639034691,9.292927365136938,0.6870070493785738
