Turn,RiskSeverity_Model,RiskRate_Model,ErosionVelocity_Model,CumulativeRisk_Model,Likelihood_Model,RiskSeverity_User,CumulativeRisk_User,RobustnessIndex_rho
1,0.3000322561082909,0.0,0.0,0.3000322561082909,0.1140572703214722,0.6475097148301122,0.6475097148301122,0.40137572817562606
2,0.2709484871898762,-0.029083768918414687,-0.029083768918414687,0.5709807432981671,0.09886388208121856,0.06812573310863013,0.7156354479387423,0.7000440512255055
3,0.6722999415602793,0.4013514543704031,0.4304352232888178,1.2432806848584463,0.5501079920682109,0.37072945061644313,1.0863648985551855,1.047974941244954
4,0.6400562548643799,-0.03224368669589939,-0.4335951410663025,1.8833369397228261,0.05350732214188669,0.0016241560995837734,1.0879890546547692,1.5853150602217674
5,0.30014471045363855,-0.33991154441074134,-0.30766785771484195,2.1834816501764647,0.035138131142137805,1.00797375309729,2.095962807752059,0.9943163165006556
6,0.14324199225415435,-0.1569027181994842,0.18300882621125714,2.3267236424306192,0.1309012820642893,0.2986662498791668,2.394629057631226,0.9326932336144431
7,0.29967647808436015,0.1564344858302058,0.31333720402969,2.6264001205149796,0.27807323520605776,0.08228164119216697,2.476910698823393,1.0192049424584961
8,0.684944904895527,0.3852684268111668,0.228833940980961,3.311345025410507,0.4011171694210859,1.7414725417801744,4.2183832406035675,0.7668020277301026
9,0.1635738469425425,-0.5213710579529844,-0.9066394847641512,3.474918872353049,0.004086674218094095,0.12134102005951153,4.339724260663079,0.7826879932930937
10,0.30455386138635254,0.14098001444381003,0.6623510723967945,3.779472733739402,0.5212032821246965,0.09645306019888555,4.436177320861964,0.8331845222093802
11,0.42268097682359596,0.11812711543724341,-0.022852899006566618,4.202153710562998,0.1398651883524769,1.1021396596890456,5.53831698055101,0.7452851134581544
12,0.3325052135111153,-0.09017576331248067,-0.20830287874972409,4.5346589240741135,0.06201680831964564,0.3034379361476649,5.841754916698675,0.7631851174692402
13,0.16639138193653624,-0.16611383157457904,-0.07593806826209837,4.70105030601065,0.0663386589888281,0.004766670271236784,5.846521586969912,0.7905546523721779
14,0.2003041268586634,0.03391274492212715,0.2000265764967062,4.901354432869313,0.1728515091390683,0.01448035380481183,5.861001940774724,0.8222366779220185
15,0.002056598610596705,-0.19824752824806668,-0.23216027317019383,4.90341103147991,0.032557650713108746,0.08752087835742028,5.948522819132144,0.8106790993612327
16,0.03363651878271512,0.031579920172118414,0.2298274484201851,4.937047550262625,0.15078172912709323,0.07652236567441972,6.025045184806563,0.8060426333685151
17,0.48508605939524696,0.45144954061253184,0.4198696204404134,5.422133609657872,0.48467667277390797,1.517038414862102,7.542083599668665,0.7095098527701212
18,0.2519073462264929,-0.23317871316875405,-0.6846282537812859,5.674040955884365,0.012018670849823422,1.6512899528902711,9.193373552558937,0.6105469584101689
19,0.015929173081409065,-0.23597817314508385,-0.002799459976329799,5.689970128965774,0.06177547798737972,0.3027368815862046,9.496110434145141,0.5929454613943966
20,0.0756660024298268,0.05973682934841773,0.2957150024935016,5.765636131395601,0.19160433081832234,0.055032598372495634,9.551143032517636,0.5974044848334978
21,0.6009095048932309,0.5252435024634041,0.4655066731149864,6.366545636288832,0.5800863261968914,1.9994146238494133,11.55055765636705,0.5464584463739814
22,1.0097720464866469,0.40886254159341595,-0.11638096086998817,7.376317682775479,0.2838137041398664,0.3798495116781553,11.930407168045205,0.6131394872792191
23,0.21743756153275573,-0.7923344849538911,-1.201197026547307,7.593755244308235,0.001400157762519137,0.9294275478433158,12.859834715888521,0.5859453774513366
24,0.19313778726736763,-0.024299774265388097,0.768034710688503,7.786893031575603,0.5173707659220158,0.17184111530044144,13.031675831188963,0.5929854750968647
25,0.02432994766377361,-0.16880783960359402,-0.14450806533820593,7.811222979239377,0.044538643496644235,0.19550019388687967,13.227176025075842,0.5861123890419182
26,0.4224333091865904,0.3981033615228168,0.5669112011264108,8.233656288425967,0.5578613486555886,0.6626978514371173,13.88987387651296,0.5885439969726335
27,0.2614726839970918,-0.1609606251894986,-0.5590639867123154,8.495128972423059,0.01896629129640639,1.0649510371763733,14.954824913689333,0.5642794931941354
28,0.06603165522781496,-0.19544102876927683,-0.03448040357977822,8.561160627650874,0.06298310739226427,0.00273768098591054,14.957562594675244,0.5685621808856587
29,0.2234955182962981,0.15746386306848315,0.35290489183775997,8.784656145947173,0.27917085054043994,0.11653514470654758,15.074097739381791,0.5789244472274678
30,1.2787771853317587e-05,-0.22348273052444478,-0.38094659359292793,8.784668933719026,0.020506306424645564,0.029557761194748178,15.10365550057654,0.5777997885696569
