Turn,RiskSeverity_Model,RiskRate_Model,ErosionVelocity_Model,CumulativeRisk_Model,Likelihood_Model,RiskSeverity_User,CumulativeRisk_User,RobustnessIndex_rho
1,0.48257989410697166,0.0,0.0,0.48257989410697166,0.14478163912965486,0.004932850302401204,0.004932850302401204,4.598940109948854
2,0.0044636225565513055,-0.47811627155042036,-0.47811627155042036,0.48704351666352297,0.012059501070189965,0.13357266956070846,0.13850551986310966,2.042063919288165
3,0.14871510244783925,0.14425147989128795,0.6223677514417083,0.6357586191113622,0.4339943334906122,0.07624501239233039,0.21475053225544005,2.01988099767661
4,0.0044636225565513055,-0.14425147989128795,-0.2885029597825759,0.6402222416679135,0.02922515004842563,0.01337501137918573,0.22812554363462578,1.9511502657678292
5,0.0044636225565513055,0.0,0.14425147989128795,0.6446858642244648,0.11299068257138095,0.7808755705556867,1.0090011141903124,0.5813212051596119
6,0.0044636225565513055,0.0,0.0,0.6491494867810161,0.07632888978644274,0.9334333145625431,1.9424344287528554,0.3178312496315476
7,0.0044636225565513055,0.0,0.0,0.6536131093375674,0.07632888978644274,0.027996345957844837,1.9704307747107004,0.31568942913770986
8,0.0044636225565513055,0.0,0.0,0.6580767318941187,0.07632888978644274,0.08895873048016867,2.059389505190869,0.30475128748759533
9,0.0044636225565513055,0.0,0.0,0.66254035445067,0.07632888978644274,0.1553147475256893,2.214704252716558,0.28623110432924925
10,0.0044636225565513055,0.0,0.0,0.6670039770072214,0.07632888978644274,0.03077106607386637,2.2454753187904246,0.2843790218825237
11,0.0044636225565513055,0.0,0.0,0.6714675995637727,0.07632888978644274,0.059181950937163386,2.304657269727588,0.2792363003314148
12,0.0044636225565513055,0.0,0.0,0.675931222120324,0.07632888978644274,0.3272595714396851,2.631916841167273,0.24742013077949954
13,0.0044636225565513055,0.0,0.0,0.6803948446768753,0.07632888978644274,0.20684808796304277,2.838764929130316,0.23152407936153915
14,0.0044636225565513055,0.0,0.0,0.6848584672334266,0.07632888978644274,0.15644031285679982,2.995205241987116,0.2212643148645447
15,0.0044636225565513055,0.0,0.0,0.6893220897899779,0.07632888978644274,2.80370408264341e-05,2.9952332790279423,0.2227044063077725
16,0.0044636225565513055,0.0,0.0,0.6937857123465292,0.07632888978644274,1.3506166512934827,4.345849930321425,0.15605243614157938
17,0.0044636225565513055,0.0,0.0,0.6982493349030805,0.07632888978644274,1.872769398120708,6.2186193284421325,0.11050663105467302
18,0.0044636225565513055,0.0,0.0,0.7027129574596318,0.07632888978644274,0.03488648474589895,6.253505813188031,0.11060239466547807
19,0.0044636225565513055,0.0,0.0,0.7071765800161831,0.07632888978644274,0.6167412226440934,6.870247035832125,0.10145645862776206
20,0.0044636225565513055,0.0,0.0,0.7116402025727344,0.07632888978644274,0.09509480814579907,6.9653418439779236,0.10072268522708412
21,0.0044636225565513055,0.0,0.0,0.7161038251292857,0.07632888978644274,0.0084957389981275,6.973837582976051,0.10123272081517201
22,0.0044636225565513055,0.0,0.0,0.720567447685837,0.07632888978644274,0.47858706735256906,7.45242465032862,0.09540875692874126
23,0.09578269446850673,0.09131907191195543,0.09131907191195543,0.8163501421543438,0.12014585666215932,1.1921140391783238,8.644538689506945,0.09335542687162303
24,0.0044636225565513055,-0.09131907191195543,-0.18263814382391086,0.8208137647108951,0.04178486729794296,0.05372362019706367,8.698262309704008,0.0932927134720207
25,0.004865829853875958,0.00040220729732465266,0.09172127920928008,0.825679594564771,0.09822226013340858,0.04225789149493153,8.74052020119894,0.09339717299133522
26,0.0044636225565513055,-0.00040220729732465266,-0.0008044145946493053,0.8301432171213223,0.07613062925020606,0.009412163976012078,8.749932365174953,0.09380221032965051
27,0.0044636225565513055,0.0,0.00040220729732465266,0.8346068396778736,0.07641400349747368,0.1599675733268906,8.909899938501843,0.09263219851214588
28,0.0044636225565513055,0.0,0.0,0.8390704622344249,0.07632888978644274,0.11093705539978238,9.020836993901625,0.09199489726605621
29,0.0044636225565513055,0.0,0.0,0.8435340847909762,0.07632888978644274,0.1818658748449664,9.202702868746591,0.09067623643284553
30,0.0044636225565513055,0.0,0.0,0.8479977073475276,0.07632888978644274,0.09022449639034691,9.292927365136938,0.09028044978767541
