Turn,RiskSeverity_Model,RiskRate_Model,ErosionVelocity_Model,CumulativeRisk_Model,Likelihood_Model,RiskSeverity_User,CumulativeRisk_User,RobustnessIndex_rho
1,0.09991320420477157,0.0,0.0,0.09991320420477157,0.08705542450878494,0.7198190886527429,0.7198190886527429,0.12187225887721745
2,0.6803796209831268,0.5804664167783552,0.5804664167783552,0.7802928251878983,0.6989778279205504,0.42130317091758507,1.141122259570328,0.6286994042456645
3,0.0044636225565513055,-0.6759159984265755,-1.2563824152049308,0.7847564477444496,0.0009689115872231561,0.18663395836862184,1.32775621793895,0.5496431658881455
4,0.0044636225565513055,0.0,0.6759159984265755,0.7892200703010009,0.3856684814389102,0.041008907747525414,1.3687651256864752,0.5373357907937344
5,0.0044636225565513055,0.0,0.0,0.7936836928575522,0.07632888978644274,1.7812282810773032,3.1499934067637785,0.2442108624607558
6,0.0044636225565513055,0.0,0.0,0.7981473154141036,0.07632888978644274,0.28400981341300957,3.434003220176788,0.22584793099712464
7,0.10861655697980566,0.10415293442325435,0.10415293442325435,0.9067638723939092,0.12780989712032192,0.03753332669894449,3.4715365468757327,0.25388620849676524
8,0.0044636225565513055,-0.10415293442325435,-0.2083058688465087,0.9112274949504605,0.0383323359361758,0.33555409162685024,3.807090638502583,0.23322404808599326
9,0.0044636225565513055,0.0,0.10415293442325435,0.9156911175070118,0.10148378115971984,0.16704799898115186,3.9741386374837346,0.22475698521456305
10,0.0044636225565513055,0.0,0.0,0.9201547400635631,0.07632888978644274,1.055313896857681,5.029452534341416,0.17938653957769868
11,0.0044636225565513055,0.0,0.0,0.9246183626201144,0.07632888978644274,0.002463615400552732,5.031916149741968,0.18017020068938658
12,0.0044636225565513055,0.0,0.0,0.9290819851766657,0.07632888978644274,1.601680314052373,6.6335964637943405,0.13797708106985873
13,0.0044636225565513055,0.0,0.0,0.933545607733217,0.07632888978644274,0.6458337624012849,7.279430226195625,0.12650646176168198
14,0.07081532685446745,0.06635170429791615,0.06635170429791615,1.0043609345876845,0.1063698141163444,0.2640714518129236,7.543501678008549,0.1314006298287832
