Turn,RiskSeverity_Model,RiskRate_Model,ErosionVelocity_Model,CumulativeRisk_Model,Likelihood_Model,RiskSeverity_User,CumulativeRisk_User,RobustnessIndex_rho
1,0.0044636225565513055,0.0,0.0,0.0044636225565513055,0.07632888978644274,0.544181368756619,0.544181368756619,0.006929139483134798
2,0.0044636225565513055,0.0,0.0,0.008927245113102611,0.07632888978644274,1.224291038562119,1.7684724073187381,0.004777830851627735
3,0.0044636225565513055,0.0,0.0,0.013390867669653916,0.07632888978644274,0.9813032058956977,2.7497756132144358,0.004698920015863825
4,1.0407426827991362,1.0362790602425849,1.0362790602425849,1.05413355046879,0.961068061124753,1.255747714868501,4.005523328082937,0.2567598491666628
5,0.0044636225565513055,-1.0362790602425849,-2.0725581204851697,1.0585971730253414,5.84513109993138e-05,0.3331793927969767,4.338702720879914,0.23849246944284855
6,0.0044636225565513055,0.0,1.0362790602425849,1.0630607955818927,0.649201830890209,0.5555120633308008,4.894214784210714,0.21285844552436464
7,0.6617551914511701,0.6572915688946188,0.6572915688946188,1.7248159870330628,0.7543222716119076,1.0011998095357906,5.895414593746505,0.2876891931430607
8,0.0044636225565513055,-0.6572915688946188,-1.3145831377892376,1.7292796095896141,0.0008290956844132949,1.8104598403246932,7.705874434071198,0.22153566832200483
9,0.3287415087280092,0.3242778861714579,0.9815694550660767,2.0580211183176234,0.779387143824484,1.373504714576579,9.079379148647778,0.22420046987826975
10,0.0044636225565513055,-0.3242778861714579,-0.6485557723429158,2.062484740874175,0.008465541072536375,0.8287097056923741,9.908088854340152,0.20608177753934995
