Turn,RiskSeverity_Model,RiskRate_Model,ErosionVelocity_Model,CumulativeRisk_Model,Likelihood_Model,RiskSeverity_User,CumulativeRisk_User,RobustnessIndex_rho
1,0.02507297708698175,0.0,0.0,0.02507297708698175,0.07853716201139206,0.7198190886527429,0.7198190886527429,0.030583548778042792
2,0.02507297708698175,0.0,0.0,0.0501459541739635,0.07853716201139206,0.42130317091758507,1.141122259570328,0.04040371831806791
3,0.02507297708698175,0.0,0.0,0.07521893126094525,0.07853716201139206,0.18663395836862184,1.32775621793895,0.05268331548191623
4,0.02507297708698175,0.0,0.0,0.100291908347927,0.07853716201139206,0.041008907747525414,1.3687651256864752,0.06828314928913655
5,0.02507297708698175,0.0,0.0,0.12536488543490876,0.07853716201139206,1.7812282810773032,3.1499934067637785,0.03857388915743752
6,0.02507297708698175,0.0,0.0,0.1504378625218905,0.07853716201139206,0.28400981341300957,3.434003220176788,0.042568682921110886
7,0.02507297708698175,0.0,0.0,0.17551083960887226,0.07853716201139206,0.03753332669894449,3.4715365468757327,0.04914154938786881
8,0.02507297708698175,0.0,0.0,0.200583816695854,0.07853716201139206,0.33555409162685024,3.807090638502583,0.05133840887109008
9,0.02507297708698175,0.0,0.0,0.22565679378283576,0.07853716201139206,0.16704799898115186,3.9741386374837346,0.055387607998093474
10,0.02507297708698175,0.0,0.0,0.2507297708698175,0.07853716201139206,1.055313896857681,5.029452534341416,0.04888041544223187
11,0.02507297708698175,0.0,0.0,0.27580274795679927,0.07853716201139206,0.002463615400552732,5.031916149741968,0.053742645029511364
12,0.02507297708698175,0.0,0.0,0.300875725043781,0.07853716201139206,1.601680314052373,6.6335964637943405,0.04468276747226391
13,0.02507297708698175,0.0,0.0,0.32594870213076277,0.07853716201139206,0.6458337624012849,7.279430226195625,0.0441699009462417
14,0.02507297708698175,0.0,0.0,0.3510216792177445,0.07853716201139206,0.2640714518129236,7.543501678008549,0.04592419731229788
