Turn,RiskSeverity_Model,RiskRate_Model,ErosionVelocity_Model,CumulativeRisk_Model,Likelihood_Model,RiskSeverity_User,CumulativeRisk_User,RobustnessIndex_rho
1,0.12039111688982274,0.0,0.0,0.12039111688982274,0.0895278692683218,0.544181368756619,0.544181368756619,0.18689009451204452
2,0.2126845680612035,0.09229345117138077,0.09229345117138077,0.33307568495102624,0.1404207994187977,1.224291038562119,1.7684724073187381,0.17826095994052732
3,0.6562747516171408,0.44359018355593727,0.3512967323845565,0.989350436568167,0.49547325071950904,0.9813032058956977,2.7497756132144358,0.3471678373485056
4,0.024227751618058235,-0.6320469999990825,-1.0756371835550198,1.0135781881862251,0.0017920222412921786,1.255747714868501,4.005523328082937,0.24688160489871405
5,7.59046041305389e-05,-0.024151847013927696,0.6078951529851548,1.0136540927903557,0.33173407177193326,0.3331793927969767,4.338702720879914,0.2283671956723005
6,0.7927696140921873,0.7926937094880567,0.8168455565019844,1.8064237068825428,0.8735131462972758,0.5555120633308008,4.894214784210714,0.36170324764437023
7,0.17151371687686257,-0.6212558972153247,-1.4139496067033814,1.9779374237594054,0.0008196328098158844,1.0011998095357906,5.895414593746505,0.32990836460625855
8,0.021189649357364893,-0.15032406751949767,0.47093182969582703,1.9991270731167703,0.23045494876377587,1.8104598403246932,7.705874434071198,0.2561054613421592
9,0.29284221848366054,0.27165256912629565,0.4219766366457933,2.291969291600431,0.3721149741086574,1.373504714576579,9.079379148647778,0.24968674400360322
10,0.004239370358229189,-0.28860284812543135,-0.560255417251727,2.29620866195866,0.011396240940129582,0.8287097056923741,9.908088854340152,0.22943527934035837
