Turn,RiskSeverity_Model,RiskRate_Model,ErosionVelocity_Model,CumulativeRisk_Model,Likelihood_Model,RiskSeverity_User,CumulativeRisk_User,RobustnessIndex_rho
1,0.6086860048447043,0.0,0.0,0.6086860048447043,0.16981048390489512,0.004932850302401204,0.004932850302401204,5.800719251317006
2,0.26782305398689576,-0.3408629508578085,-0.3408629508578085,0.8765090588316,0.030421341407482955,0.13357266956070846,0.13850551986310966,3.6750053388058808
3,0.0005967400740423123,-0.26722631391285345,0.07363663694495504,0.8771057989056423,0.07273468981697502,0.07624501239233039,0.21475053225544005,2.7866697877219644
4,4.38374129537733e-05,-0.000552902661088539,0.2666734112517649,0.8771496363185961,0.15440429342824813,0.01337501137918573,0.22812554363462578,2.6732135102999464
5,0.2628264883262501,0.26278265091329633,0.2633355535743849,1.1399761246448463,0.258655003971058,0.7808755705556867,1.0090011141903124,1.0279305494450732
6,0.36353835143558766,0.10071186310933755,-0.16207078780395878,1.503514476080434,0.08784845044865086,0.9334333145625431,1.9424344287528554,0.7361384311360757
7,0.0004125485250333627,-0.3631258029105543,-0.46383766601989185,1.5039270246054675,0.014007995411911453,0.027996345957844837,1.9704307747107004,0.7263836313559481
8,0.008938351703935199,0.008525803178901836,0.37165160608945613,1.5128653763094027,0.20373501042108433,0.08895873048016867,2.059389505190869,0.7005986519211502
9,0.0904092090800308,0.0814708573760956,0.07294505419719377,1.6032745853894335,0.11263737164348167,0.1553147475256893,2.214704252716558,0.6926477037002959
10,0.03716410176552354,-0.05324510731450727,-0.13471596469060287,1.640438687154957,0.05207221348438429,0.03077106607386637,2.2454753187904246,0.6994056488306775
11,0.008018900798159478,-0.02914520096736406,0.024099906347143207,1.6484575879531165,0.07981838948390399,0.059181950937163386,2.304657269727588,0.6855270431697995
12,0.1312298340689465,0.12321093327078703,0.1523561342381511,1.779687422022063,0.15150109867691977,0.3272595714396851,2.631916841167273,0.6514427508202085
13,0.923167556897506,0.7919377228285595,0.6687267895577724,2.702854978919569,0.8432841167749271,0.20684808796304277,2.838764929130316,0.919724797355411
14,0.17113449900745137,-0.7520330578900546,-1.543970780718614,2.87398947792702,0.0004867643006176524,0.15644031285679982,2.995205241987116,0.9285295330147232
15,0.11310748165621343,-0.05802701735123794,0.6940060405388166,2.9870969595832335,0.42400647981636724,2.80370408264341e-05,2.9952332790279423,0.9650635962796739
16,1.218721621403525,1.1056141397473116,1.1636411570985494,4.205818580986758,0.9806328546804659,1.3506166512934827,4.345849930321425,0.9460100198844741
17,0.33710774683245615,-0.8816138745710689,-1.9872280143183805,4.542926327819214,0.0001451443995362443,1.872769398120708,6.2186193284421325,0.7189745246038237
18,0.042461353165816784,-0.29464639366663936,0.5869674809044295,4.585387680985031,0.27487015333372217,0.03488648474589895,6.253505813188031,0.7217098426930056
19,0.10156755388078631,0.059106200714969526,0.3537525943816089,4.686955234865817,0.22665702262232887,0.6167412226440934,6.870247035832125,0.6724231165368268
20,0.012325814558923787,-0.08924173932186252,-0.14834794003683205,4.699281049424741,0.04671730527733355,0.09509480814579907,6.9653418439779236,0.6651172941377391
21,0.148856765904122,0.13653095134519821,0.22577269066706074,4.848137815328863,0.18802939560757057,0.0084957389981275,6.973837582976051,0.6853617655848399
22,0.020044004034784013,-0.128812761869338,-0.2653437132145362,4.868181819363647,0.03245906756384073,0.47858706735256906,7.45242465032862,0.6445852881368136
23,0.14275404773128553,0.12271004369650151,0.2515228055658395,5.010935867094933,0.19645647175735195,1.1921140391783238,8.644538689506945,0.573036045126981
24,0.37910809989272876,0.23635405216144323,0.11364400846494171,5.390043966987662,0.205208745961773,0.05372362019706367,8.698262309704008,0.6126259683168044
25,0.0021510510304734165,-0.37695704886225534,-0.6133111010236986,5.3921950180181355,0.00889206819234887,0.04225789149493153,8.74052020119894,0.6099409192331072
26,0.000949179996087457,-0.0012018710343859595,0.3757551778278694,5.393144198014223,0.20221420664509557,0.009412163976012078,8.749932365174953,0.6093994818804027
27,0.03587475792337613,0.034925577927288676,0.036127448961674635,5.429018955937599,0.09088472646719654,0.1599675733268906,8.909899938501843,0.6025615148885141
28,0.5725910579537958,0.5367163000304197,0.501790722103131,6.001610013891395,0.5989219045794592,0.11093705539978238,9.020836993901625,0.6580108840783134
29,0.3877863293652203,-0.18480472858857555,-0.7215210286189953,6.389396343256616,0.013820460054497486,0.1818658748449664,9.202702868746591,0.6868322500896449
30,0.021960098653682758,-0.3658262307115375,-0.18102150212296197,6.411356441910298,0.033055581304866376,0.09022449639034691,9.292927365136938,0.6825727691355173
