Turn,RiskSeverity_Model,RiskRate_Model,ErosionVelocity_Model,CumulativeRisk_Model,Likelihood_Model,RiskSeverity_User,CumulativeRisk_User,RobustnessIndex_rho
1,0.2759255805289105,0.0,0.0,0.2759255805289105,0.11045404385229633,0.544181368756619,0.544181368756619,0.4283352389739156
2,1.7079725634855425,1.432046982956632,1.432046982956632,1.983898144014453,0.9969517866462971,1.224291038562119,1.7684724073187381,1.0617754569152835
3,1.618090436527932,-0.08988212695761044,-1.5219291099142425,3.6019885805423852,0.008761971127300932,0.9813032058956977,2.7497756132144358,1.263955156272631
4,0.5364101002803598,-1.0816803362475722,-0.9917982092899618,4.138398680822745,0.0031649128936451273,1.255747714868501,4.005523328082937,1.008007591264902
5,0.07298713500833165,-0.4634229652720282,0.618257370975544,4.211385815831077,0.2691046110969356,0.3331793927969767,4.338702720879914,0.9487875356059499
6,0.7215404743454361,0.6485533393371045,1.1119763046091327,4.932926290176513,0.9286936120683054,0.5555120633308008,4.894214784210714,0.987728102077635
7,0.6572773978181794,-0.06426307652725671,-0.7128164158643612,5.590203687994693,0.023734700776044972,1.0011998095357906,5.895414593746505,0.9324131968830871
8,1.9105217458682175,1.2532443480500381,1.3175074245772949,7.500725433862911,0.9962098383274031,1.8104598403246932,7.705874434071198,0.9609077749346866
9,0.11382990897951517,-1.7966918368887024,-3.0499361849387405,7.614555342842426,1.7155835997709614e-06,1.373504714576579,9.079379148647778,0.829528361290549
10,0.0003176634188221117,-0.11351224556069306,1.6831795913280092,7.614873006261248,0.9195688236414776,0.8287097056923741,9.908088854340152,0.760871842475594
