Turn,RiskSeverity_Model,RiskRate_Model,ErosionVelocity_Model,CumulativeRisk_Model,Likelihood_Model,RiskSeverity_User,CumulativeRisk_User,RobustnessIndex_rho
1,0.025750650669619235,0.0,0.0,0.025750650669619235,0.078610757451618,0.003874891014895354,0.003874891014895354,0.2479006275532618
2,0.7035787750455507,0.6778281243759314,0.6778281243759314,0.7293294257151699,0.7801740021731324,0.0011384113962940035,0.005013302411189358,6.945114656611908
3,0.2964302671307306,-0.40714850791482005,-1.0849766322907515,1.0257596928459005,0.0032773642868677883,0.061163064099946096,0.06617636651113545,6.172717061888367
4,0.24294762620706,-0.05348264092367061,0.35366586699114944,1.2687073190529605,0.24451863356007508,0.07132807565315147,0.13750444216428692,5.3418256412036635
5,0.15945130579894906,-0.08349632040811095,-0.030013679484440337,1.4281586248519096,0.08058979160529292,0.22383360808399821,0.36133805024828514,3.0956879105967876
